  0.0000   0.0000  15.1491  18.2949  48.5800  84.0451  22.4709 642.8499 -26.3668 -716.3938 -58.3312
  0.0000   0.0000  13.9736  19.2205  51.2876  81.6770  23.0569 645.2462 -27.7369 -721.2855 -57.4923
  0.0000   0.0000   4.1260  17.7002  45.3066  80.4832  21.1751 650.6241 -27.2127 -725.7123 -58.2381
  0.0000   0.0000   7.4415  20.3510  41.8100  83.6366  20.3910 650.1941 -26.0685 -724.9690 -57.9036
  0.0000   0.0000   5.0434  19.5182  45.0733  79.7956  19.8350 644.6702 -26.9168 -717.4461 -59.4861
  0.0000   0.0000   9.6897  22.7527  48.0602  80.5760  19.2417 645.9188 -27.0599 -719.8919 -59.9079
  0.0000   0.0000  -1.2973  20.0207  42.5451  78.7981  18.9345 645.5012 -28.1968 -718.2896 -60.6104
  0.0000   0.0000   6.9187  17.7272  43.8320  86.6583  21.3339 643.9485 -28.0430 -718.9652 -59.5731
  0.0000   0.0000   6.9137  18.5011  45.7069  79.0085  22.4099 649.0208 -24.4222 -727.4579 -55.8533
  0.0000   0.0000  14.8958  15.5359  53.8293  84.7284  22.2699 642.1223 -27.0226 -718.3637 -58.2038
  0.0000   0.0000  11.4925  26.4243  47.8508  81.1919  19.2191 640.2019 -26.7587 -716.6071 -60.0298
  0.0000   0.0000  11.0804  18.1122  52.1492  81.0630  20.3111 643.5947 -26.6136 -719.3492 -58.1870
  0.0000   0.0000  11.3540  22.2635  40.8533  85.8383  21.2455 649.6802 -25.1356 -726.1473 -57.2440
  0.0000   0.0000  -1.4189  23.0949  37.0419  76.7636  19.8394 656.5208 -26.4773 -729.4539 -58.7482
  0.0000   0.0000   3.5782  16.3184  45.0913  83.0142  20.9450 645.1901 -28.1336 -718.8322 -60.0149
  0.0000   0.0000  -1.4621  17.6313  43.3338  78.6859  18.6566 648.2799 -28.6988 -719.3889 -59.9620
  0.0000   0.0000   9.6843  18.3344  44.7408  82.1264  21.4386 648.9875 -25.8401 -722.4912 -57.6121
  0.0000   0.0000   2.2059  19.2717  43.9815  79.9901  21.6384 644.5543 -26.3967 -722.7274 -58.1060
  0.0000   0.0000  11.0671  24.2621  49.4269  79.8175  17.2131 646.3427 -27.9370 -718.0307 -60.0275
  0.0000   0.0000   4.1061  19.0136  44.6182  81.8943  19.7573 639.4693 -26.5121 -715.6705 -58.4640
  0.0000   0.0000   5.5387  20.5893  46.5322  86.0833  16.0239 637.5403 -28.1216 -714.6992 -58.4094
  0.0000   0.0000   8.7421  19.9113  50.0958  81.9031  20.5168 644.0655 -27.2128 -723.0059 -57.5318
  0.0000   0.0000  11.8722  17.2177  49.1490  82.6820  20.9594 653.6981 -27.4460 -725.1825 -59.2054
  0.0000   0.0000   6.4514  21.1248  47.1198  80.7162  18.7787 642.7207 -27.2106 -716.8533 -59.9448
  0.0000   0.0000   6.6944  17.1044  49.3515  79.6167  21.8165 649.4483 -27.9251 -723.2509 -59.4670
  0.0000   0.0000   8.6666  18.1858  47.5315  80.6875  23.0894 651.5561 -28.1817 -727.0976 -57.1042
  0.0000   0.0000   8.1908  19.6096  48.5386  82.0822  20.0915 645.2862 -26.4140 -722.0806 -58.9226
  0.0000   0.0000   6.2791  14.7530  48.5128  81.1661  22.5860 645.2959 -26.7729 -721.2199 -58.0420
  0.0000   0.0000   4.5925  18.3869  48.0205  78.4411  18.8912 642.0889 -25.1590 -715.8970 -60.1799
  0.0000   0.0000   6.3093  17.8901  50.4195  77.7549  19.0324 649.9988 -27.1905 -721.4508 -60.1450
  0.0000   0.0000   4.2030  15.2328  41.0698  82.3639  23.0499 652.4081 -27.0821 -725.8020 -57.0375
  0.0000   0.0000   6.5797  19.4426  46.8158  77.7523  23.1438 648.7321 -27.0945 -725.1011 -57.1113
  0.0000   0.0000   5.3790  18.8970  46.0890  78.5116  20.6326 650.4779 -26.0342 -725.5588 -57.6362
  0.0000   0.0000  10.3662  17.8069  48.3962  80.8506  21.6603 647.9299 -28.3838 -717.0246 -60.8693
  0.0000   0.0000   8.6640  17.1657  50.9890  78.6231  23.1746 646.0350 -27.6978 -722.1021 -57.5236
  0.0000   0.0000   0.3356  15.8524  42.3052  82.3298  21.3431 641.6279 -23.7803 -721.9157 -57.4269
  0.0000   0.0000   8.5299  15.4731  51.8311  81.9989  21.9371 640.5924 -26.8554 -717.9231 -58.5243
  0.0000   0.0000   4.8566  17.9452  44.1052  80.7084  20.1156 649.6308 -26.8005 -723.5621 -57.2861
  0.0000   0.0000   3.4094  18.5258  49.0245  82.5755  18.4161 638.5772 -27.8231 -717.1052 -58.7815
  0.0000   0.0000   0.9158  16.7580  42.8416  80.9032  19.5987 647.9298 -27.6805 -719.3804 -60.0546
  0.0000   0.0000   7.0565  21.3729  40.9658  81.4425  21.6120 651.1352 -26.6882 -723.1183 -59.6653
  0.0000   0.0000   7.5870  19.7454  47.7722  78.9356  23.0276 644.8356 -27.0824 -722.4017 -57.2453
  0.0000   0.0000  12.6532  20.2634  48.2167  78.7877  23.1941 651.6186 -26.5224 -723.4484 -59.4565
  0.0000   0.0000  16.9723  20.2969  51.6829  82.3981  21.6177 644.9524 -26.4535 -719.0872 -58.4349
  0.0000   0.0000  16.9833  34.4635  47.1895  81.5950  16.9164 640.7901 -26.8499 -717.0738 -60.0475
  0.0000   0.0000  16.1632  29.7397  43.2035  81.5520  19.5547 645.5141 -25.4591 -718.8158 -59.1259
  0.0000   0.0000   7.5832  16.4456  54.7951  78.2925  20.3818 646.4044 -28.5849 -720.8895 -59.2618
  0.0000   0.0000   8.2625  18.8709  49.5286  78.6692  21.9330 648.1356 -27.2620 -722.8609 -58.7519
  0.0000   0.0000   8.4245  19.4925  48.4186  80.1320  21.2185 646.6895 -28.0530 -720.3020 -59.1715
  0.0000   0.0000  13.9190  24.7812  48.1956  77.5612  21.6960 647.9689 -26.6306 -721.2096 -58.4438
  0.0000   0.0000  11.7452  24.7917  46.4228  80.0731  21.9208 642.9984 -25.2276 -720.9144 -58.3196
  0.0000   0.0000   7.6145  20.0264  45.2389  82.9287  20.3152 650.2030 -27.5569 -724.8169 -58.7240
  0.0000   0.0000  17.6551  21.4705  53.4490  82.1116  19.5691 645.2996 -26.5276 -718.1610 -59.5561
  0.0000   0.0000   9.8409  23.5157  45.2328  82.5758  19.3637 639.0912 -26.2489 -714.6607 -59.0286
  0.0000   0.0000   4.9080  19.0835  47.5107  79.9761  20.0550 640.3567 -27.0383 -714.3925 -60.6431
  0.0000   0.0000  10.0877  17.1569  48.3923  83.8619  20.3524 646.5587 -27.2733 -720.8418 -58.1194
  0.0000   0.0000   9.3627  19.5144  44.0799  83.0864  24.6339 648.4591 -27.6731 -725.4612 -57.2766
  0.0000   0.0000   9.5495  18.9747  43.5433  81.0090  22.9397 655.4111 -26.8586 -730.5279 -54.9418
  0.0000   0.0000   2.6848  17.4922  47.8882  82.8627  16.8723 639.0389 -28.7610 -712.3914 -60.3170
  0.0000   0.0000  13.4434  18.9841  52.0230  84.5091  20.0566 644.2792 -26.7349 -720.9574 -58.7163
  0.0000   0.0000   8.7175  22.3152  43.8627  82.1061  21.0876 642.1885 -27.1841 -717.7099 -57.9485
  0.0000   0.0000   7.2077  18.4206  47.6516  80.2349  22.1229 648.6219 -27.8458 -724.6024 -57.3960
  0.0000   0.0000   7.4001  16.4031  47.8399  79.9272  22.3413 651.1792 -26.5483 -725.2554 -58.4869
  0.0000   0.0000  -7.2634  11.2068  39.6794  81.3492  20.9498 647.0451 -26.7999 -723.3379 -57.3560
  0.0000   0.0000   4.6143  21.1893  43.0194  83.1313  18.6400 643.2498 -28.5240 -715.9009 -60.1905
  0.0000   0.0000  13.4551  27.2918  47.2880  80.8827  21.4096 644.7232 -27.9786 -721.6331 -58.5285
  0.0000   0.0000  11.9699  17.0167  44.0928  88.1880  22.4318 648.6171 -26.8443 -725.0298 -56.5025
  0.0000   0.0000   7.2938  16.6237  44.6389  85.0526  20.3409 648.8836 -27.3006 -721.0304 -59.9149
  0.0000   0.0000   9.9118  22.9718  41.4608  82.0427  21.1759 650.2923 -25.6367 -723.1128 -59.2822
  0.0000   0.0000   2.8432  19.5357  40.7051  82.7738  20.3207 642.6867 -26.7066 -716.3274 -60.1449
