  0.0000   0.0000  16.4162  21.8107  55.0371  93.5452  24.5964 643.1519 -39.8166 -732.2035 -49.7051
  0.0000   0.0000   8.9567  22.1735  41.7294  96.9338  26.5250 649.8683 -39.0375 -740.0945 -49.1412
  0.0000   0.0000   1.2480  20.0861  38.7967  93.6968  23.2797 648.2190 -39.7878 -733.7697 -49.2728
  0.0000   0.0000   5.3133  17.1127  44.7441  98.8921  22.2655 646.7401 -41.0302 -732.3340 -51.0770
  0.0000   0.0000   5.7814  19.2153  42.8394  95.0615  26.3940 648.2594 -40.1442 -735.7030 -50.1409
  0.0000   0.0000   8.9643  19.9882  43.6487  96.8906  25.0818 647.2694 -40.2769 -733.4295 -50.2081
  0.0000   0.0000  10.5699  18.8872  45.4641  96.2422  25.2739 652.9098 -40.7969 -735.8109 -51.5995
  0.0000   0.0000  14.7966  18.7036  44.6936  94.6251  26.3958 656.7567 -41.4522 -734.7913 -50.1345
  0.0000   0.0000   6.1644  18.1743  41.8673  94.4084  25.2584 650.2528 -40.8906 -730.8740 -52.0322
  0.0000   0.0000   4.6764  19.2809  39.2372  94.0031  26.7058 651.9733 -41.4486 -734.7938 -50.2813
  0.0000   0.0000  10.4607  23.2567  44.1085  93.5037  27.0499 646.0655 -39.6246 -734.8444 -49.0546
  0.0000   0.0000  -6.4321  15.6960  40.1934  93.9369  24.0296 642.0520 -39.9422 -732.4581 -49.9397
  0.0000   0.0000   9.8305  17.5934  50.3054  92.3669  24.1895 649.2520 -38.2430 -735.8410 -49.7927
  0.0000   0.0000   2.5834  18.7274  44.4749  94.9191  22.4531 648.6916 -39.5889 -737.0119 -50.0819
  0.0000   0.0000   9.6787  21.2930  44.0965  95.8709  24.1689 644.6265 -40.4063 -728.6431 -51.3277
  0.0000   0.0000   6.0376  18.1441  47.2036  94.4956  25.5167 643.2989 -40.2611 -731.7158 -50.6445
  0.0000   0.0000   1.5498  16.9920  44.5114  92.7810  24.3759 642.1548 -40.5004 -728.4561 -50.3089
  0.0000   0.0000   6.2651  15.3528  47.6519  92.2707  25.9582 649.2198 -39.5391 -735.5153 -49.1339
  0.0000   0.0000   6.2682  18.8128  48.0139  92.2223  24.1527 647.8658 -41.1513 -731.9911 -51.6569
  0.0000   0.0000   9.8103  19.9320  42.2135  97.6990  24.0486 649.0477 -40.0722 -733.2331 -49.8251
  0.0000   0.0000   9.9728  21.8764  41.8791  91.3580  28.3981 655.6545 -39.7236 -739.7107 -49.7590
  0.0000   0.0000  12.7983  15.3861  53.0687  95.1890  25.2964 650.9774 -40.3106 -737.0907 -49.7180
  0.0000   0.0000  14.4439  13.4982  49.8793  94.8931  30.6609 654.2092 -39.5516 -740.7884 -48.3569
  0.0000   0.0000   6.2222  14.7802  46.6186  92.4371  26.9488 654.0599 -40.3268 -737.0927 -51.2028
  0.0000   0.0000   8.8253  13.8313  44.9042  96.8308  28.6122 654.2477 -40.7030 -740.0524 -48.8456
  0.0000   0.0000   6.0692  17.3077  37.5113  94.7651  29.8594 654.5755 -37.5345 -741.8704 -48.5450
  0.0000   0.0000   1.7020  15.3714  41.9993  94.1673  26.0101 646.6814 -39.7440 -731.9492 -50.8344
  0.0000   0.0000  -4.6392  16.5632  35.9485  90.8922  27.4978 653.5267 -40.0443 -740.7059 -48.3174
  0.0000   0.0000   8.6184  19.7754  45.8116  96.4847  23.5375 646.9055 -40.3639 -733.1572 -50.3751
  0.0000   0.0000   7.8285  13.2758  50.0312  95.4466  25.5784 650.0301 -40.6986 -735.5615 -50.2734
  0.0000   0.0000   3.4356  14.1438  46.7930  94.6828  22.2891 651.7234 -40.1961 -735.4564 -50.5439
  0.0000   0.0000   5.5893  20.4117  44.7946  95.2765  22.2062 643.9230 -40.4544 -730.7444 -49.8240
  0.0000   0.0000   5.0837  15.2636  51.5206  93.0219  24.3014 642.0758 -40.2990 -729.8178 -50.9828
  0.0000   0.0000   7.1611  20.9337  43.0883  95.8632  22.7649 643.7367 -39.4147 -731.4231 -48.3880
  0.0000   0.0000   0.5413  24.3259  41.0186  96.9032  21.0696 638.2271 -39.5806 -730.9469 -50.4754
  0.0000   0.0000  17.4836  14.8689  54.0784  95.9042  24.3442 648.7519 -39.7073 -729.3327 -51.4241
  0.0000   0.0000   4.1349  21.6549  44.5794  95.6607  20.2767 644.1332 -38.8711 -733.0790 -50.2199
  0.0000   0.0000   1.3034  18.8234  41.9834  94.6039  25.2890 641.1066 -40.1932 -729.6285 -50.6812
  0.0000   0.0000  13.4451  20.7534  44.7137  95.3269  24.7937 650.7680 -40.3850 -731.6638 -50.8619
  0.0000   0.0000   4.2276  18.7134  46.0835  93.1873  23.5262 644.4753 -41.1317 -729.0431 -51.5832
  0.0000   0.0000  -4.7417  15.0727  38.4298  90.5893  24.6661 652.1254 -40.8417 -733.8424 -50.9408
  0.0000   0.0000  -0.5434  17.0848  38.7306  91.6799  24.4868 653.9558 -40.0040 -735.8599 -50.6175
  0.0000   0.0000   0.6106  12.8061  43.1669  95.1844  25.6030 651.4310 -40.6653 -736.1994 -50.7160
  0.0000   0.0000   8.1371  16.0532  43.0008  94.8781  27.0982 655.6313 -39.4318 -740.0890 -49.0037
  0.0000   0.0000  12.5583  18.7454  40.5426  94.0596  29.9327 661.4070 -40.2304 -741.7282 -50.1704
  0.0000   0.0000  10.5323  22.2769  41.6896  94.7170  25.8528 649.6600 -40.0429 -733.8413 -49.7795
  0.0000   0.0000  12.5781  14.6093  47.7663  94.9200  28.1466 653.9656 -38.9484 -739.0878 -48.7935
  0.0000   0.0000   8.1143  19.3221  41.2814  93.6967  27.0608 654.0121 -39.8322 -736.4250 -51.0017
